Index,Champion,Other Champions,Synergy,Counter,Synergy Total,Counter Total
18438,Teemo,Fizz,-1,0,1,0
18439,Teemo,Galio,0,0,0,0
18440,Teemo,Gangplank,-1,0,1,2
18441,Teemo,Garen,1,0,1,0
18442,Teemo,Gnar,0,0,0,0
18443,Teemo,Gragas,0,1,0,3
18444,Teemo,Graves,1,2,3,4
18445,Teemo,Gwen,1,0,1,4
18446,Teemo,Hecarim,0,1,0,1
18447,Teemo,Heimerdinger,-1,0,1,0
18448,Teemo,Irelia,-1,0,3,2
18449,Teemo,Ivern,0,-1,0,1
18450,Teemo,Illaoi,0,3,0,3
18451,Teemo,Janna,0,7,0,7
18452,Teemo,Jarvan IV,0,0,0,0
18453,Teemo,Jax,0,0,0,0
18454,Teemo,Jayce,-2,4,6,4
18455,Teemo,Jhin,-1,1,3,1
18456,Teemo,Jinx,-1,-1,1,1
18457,Teemo,Karma,0,0,2,6
18458,Teemo,Kalista,0,0,0,0
18459,Teemo,Karthus,4,0,4,0
18460,Teemo,Kassadin,0,1,0,1
18461,Teemo,Kai Sa,0,0,0,0
18462,Teemo,Katarina,3,0,7,0
18463,Teemo,Kayn,3,-2,5,4
18464,Teemo,Kayle,0,0,0,0
18465,Teemo,Kennen,0,1,2,3
18466,Teemo,Kha Zix,0,0,0,0
18467,Teemo,Kog Maw,0,0,0,0
18468,Teemo,Kled,0,0,0,0
18469,Teemo,Kindred,0,-1,0,1
18470,Teemo,LeBlanc,0,0,0,0
18471,Teemo,Lee Sin,0,0,0,0
18472,Teemo,Leona,-1,0,3,2
18473,Teemo,Lucian,2,3,14,7
18474,Teemo,Lissandra,0,0,0,0
18475,Teemo,Lulu,5,1,7,5
18476,Teemo,Lux,-2,-1,4,3
18477,Teemo,Malphite,1,0,1,0
18478,Teemo,Malzahar,-1,-1,1,1
18479,Teemo,Maokai,0,0,0,0
18480,Teemo,Master Yi,0,0,0,0
18481,Teemo,Miss Fortune,0,0,0,0
18482,Teemo,Mordekaiser,-1,1,1,1
18483,Teemo,Morgana,1,1,5,1
18484,Teemo,Nami,1,0,9,4
18485,Teemo,Nasus,0,0,0,0
18486,Teemo,Nautilus,0,1,0,1
18487,Teemo,Neeko,0,1,0,1
18488,Teemo,Nidalee,1,1,1,3
18489,Teemo,Nocturne,3,0,3,0
18490,Teemo,Nunu and Willump,0,0,0,0
18491,Teemo,Olaf,0,0,0,0
18492,Teemo,Orrn,0,0,0,0
18493,Teemo,Orianna,1,3,1,3
18494,Teemo,Pantheon,0,0,0,0
18495,Teemo,Poppy,0,1,0,1
18496,Teemo,Pyke,4,1,4,1
18497,Teemo,Quinn,-1,-1,1,1
18498,Teemo,Rammus,-1,0,1,0
18499,Teemo,Rakan,1,-1,1,1
18500,Teemo,Rek Sai,0,0,0,0
18501,Teemo,Renekton,0,0,0,0
18502,Teemo,Rengar,-1,0,1,2
18503,Teemo,Riven,1,-1,3,3
18504,Teemo,Rumble,0,2,0,2
18505,Teemo,Ryze,0,0,2,0
18506,Teemo,Samira,-1,2,1,4
18507,Teemo,Sejuani,0,-2,0,2
18508,Teemo,Seraphine,1,-1,1,3
18509,Teemo,Shaco,-2,3,2,3
18510,Teemo,Shen,0,-1,0,1
18511,Teemo,Shyvana,0,0,0,0
18512,Teemo,Singed,0,0,0,0
18513,Teemo,Sion,0,0,0,0
18514,Teemo,Sivir,2,0,2,0
18515,Teemo,Skarner,0,0,0,0
18516,Teemo,Sona,1,0,5,2
18517,Teemo,Soraka,-1,-1,1,1
18518,Teemo,Swain,-1,0,1,2
18519,Teemo,Syndra,1,0,1,0
18520,Teemo,Sylas,0,0,6,2
18521,Teemo,Talon,1,1,1,1
18522,Teemo,Taliyah,0,0,0,2
18523,Teemo,Taric,0,1,0,1
18524,Teemo,Tahm Kench,0,0,0,0
18525,Teemo,Thresh,1,2,3,2
18526,Teemo,Teemo,0,0,0,0
18527,Teemo,Tristana,-2,0,2,2
18528,Teemo,Trundle,1,0,1,0
18529,Teemo,Tryndamere,0,-2,0,2
18530,Teemo,Twisted Fate,0,0,0,0
18531,Teemo,Twitch,1,8,1,8
18532,Teemo,Udyr,0,0,0,0
18533,Teemo,Urgot,0,-1,0,1
18534,Teemo,Varus,1,0,1,6
18535,Teemo,Vayne,2,-2,4,4
18536,Teemo,Veigar,-1,-1,3,3
18537,Teemo,Vel Koz,0,0,0,0
18538,Teemo,Vi,0,0,0,0
18539,Teemo,Viktor,0,0,0,2
18540,Teemo,Vladimir,0,-2,0,6
18541,Teemo,Volibear,1,6,1,6
18542,Teemo,Warwick,0,0,0,0
18543,Teemo,Wukong,0,0,0,0
18544,Teemo,Xayah,1,0,3,2
18545,Teemo,Xerath,1,1,1,1
18546,Teemo,Xin Zhao,0,0,0,0
18547,Teemo,Yasuo,0,2,0,6
18548,Teemo,Yorick,-1,0,1,0
18549,Teemo,Zac,0,1,0,1
18550,Teemo,Zed,-5,-2,5,4
18551,Teemo,Ziggs,0,-2,0,6
18552,Teemo,Zilean,-1,0,1,0
18553,Teemo,Zoe,-1,0,1,2
18554,Teemo,Zyra,0,1,0,1
18555,Teemo,Yuumi,2,2,2,4
18556,Teemo,Senna,0,-1,0,1
18557,Teemo,Qiana,0,0,0,0
18558,Teemo,Sett,0,0,0,0
18559,Teemo,Aphelios,1,1,1,3
18560,Teemo,Viego,0,2,0,2
18561,Teemo,Rell,4,0,4,0
18562,Teemo,Lillia,-1,0,1,0
18563,Teemo,Yone,1,3,1,3
18564,Tristana,Aatrox,-1,-2,1,2
18565,Tristana,Akali,-6,-1,8,7
18566,Tristana,Aurelion Sol,0,0,0,0
18567,Tristana,Ahri,0,0,0,2
18568,Tristana,Akshan,-3,-3,3,5
18569,Tristana,Alistar,-1,1,5,5
18570,Tristana,Amumu,1,-1,1,7
18571,Tristana,Anivia,0,-3,4,3
18572,Tristana,Annie,1,0,1,0
18573,Tristana,Ashe,0,1,2,3
18574,Tristana,Azir,-1,0,3,0
18575,Tristana,Bard,-4,0,10,2
18576,Tristana,Blitzcrank,0,-7,0,7
18577,Tristana,Brand,-1,-3,3,3
18578,Tristana,Braum,2,-1,6,1
18579,Tristana,Camille,1,1,9,5
18580,Tristana,Caitlyn,1,-2,1,6
18581,Tristana,Cassiopeia,-2,-5,2,7
18582,Tristana,Cho Gath,0,0,0,0
18583,Tristana,Corki,1,-2,1,2
18584,Tristana,Darius,-2,0,4,4
18585,Tristana,Dr. Mundo,0,0,0,0
18586,Tristana,Diana,-2,3,6,3
18587,Tristana,Draven,0,-7,0,7
18588,Tristana,Ekko,0,-11,8,17
18589,Tristana,Elise,1,-1,3,1
18590,Tristana,Evelynn,-1,-2,3,4
18591,Tristana,Ezreal,0,-1,2,17
18592,Tristana,Fiddlesticks,0,1,2,3
18593,Tristana,Fiora,-2,0,4,14
18594,Tristana,Fizz,-1,0,1,0
18595,Tristana,Galio,-1,0,3,0
18596,Tristana,Gangplank,1,5,1,11
18597,Tristana,Garen,0,-1,0,1
18598,Tristana,Gnar,0,0,0,2
18599,Tristana,Gragas,0,-1,4,5
18600,Tristana,Graves,-3,-4,3,12
18601,Tristana,Gwen,1,-2,3,4
18602,Tristana,Hecarim,-2,0,4,0
18603,Tristana,Heimerdinger,-2,0,2,0
18604,Tristana,Irelia,1,-3,9,7
18605,Tristana,Ivern,-6,0,6,0
18606,Tristana,Illaoi,1,-1,1,1
18607,Tristana,Janna,0,1,2,1
18608,Tristana,Jarvan IV,0,0,0,0
18609,Tristana,Jax,2,-2,4,6
18610,Tristana,Jayce,-1,-3,11,13
18611,Tristana,Jhin,0,5,0,7
18612,Tristana,Jinx,0,-1,0,1
18613,Tristana,Karma,6,2,8,4
18614,Tristana,Kalista,1,0,3,2
18615,Tristana,Karthus,0,1,6,1
18616,Tristana,Kassadin,-1,1,3,3
18617,Tristana,Kai Sa,0,0,0,0
18618,Tristana,Katarina,-1,1,5,7
18619,Tristana,Kayn,-1,5,7,5
18620,Tristana,Kayle,-1,1,3,1
18621,Tristana,Kennen,-5,-1,9,7
18622,Tristana,Kha Zix,0,0,0,0
18623,Tristana,Kog Maw,0,0,0,0
18624,Tristana,Kled,0,0,0,4
18625,Tristana,Kindred,0,3,2,7
18626,Tristana,LeBlanc,0,0,0,0
18627,Tristana,Lee Sin,0,0,0,0
18628,Tristana,Leona,-8,1,10,3
18629,Tristana,Lucian,-1,-2,1,20
18630,Tristana,Lissandra,-1,0,1,2
18631,Tristana,Lulu,3,-3,11,9
18632,Tristana,Lux,6,-1,6,1
18633,Tristana,Malphite,0,-3,4,3
18634,Tristana,Malzahar,0,-1,0,1
18635,Tristana,Maokai,1,1,1,1
18636,Tristana,Master Yi,0,0,0,0
18637,Tristana,Miss Fortune,0,0,0,0
18638,Tristana,Mordekaiser,0,-1,0,1
18639,Tristana,Morgana,-1,0,3,2
18640,Tristana,Nami,0,3,2,7
18641,Tristana,Nasus,0,0,0,2
18642,Tristana,Nautilus,-3,-3,7,5
18643,Tristana,Neeko,-1,0,1,0
18644,Tristana,Nidalee,-3,4,5,14
18645,Tristana,Nocturne,-1,-1,1,1
18646,Tristana,Nunu and Willump,0,0,0,0
18647,Tristana,Olaf,1,0,5,2
18648,Tristana,Orrn,0,0,0,0
18649,Tristana,Orianna,0,0,2,0
18650,Tristana,Pantheon,-5,0,5,2
18651,Tristana,Poppy,0,0,2,0
18652,Tristana,Pyke,-2,-2,4,6
18653,Tristana,Quinn,-1,0,5,2
18654,Tristana,Rammus,1,0,1,0
18655,Tristana,Rakan,-4,2,12,8
18656,Tristana,Rek Sai,0,0,0,0
18657,Tristana,Renekton,-4,0,8,6
18658,Tristana,Rengar,-2,-1,2,5
18659,Tristana,Riven,2,-1,14,7
18660,Tristana,Rumble,-4,-1,4,5
18661,Tristana,Ryze,-4,-1,6,1
18662,Tristana,Samira,0,1,0,3
18663,Tristana,Sejuani,0,0,2,0
18664,Tristana,Seraphine,2,2,2,2
18665,Tristana,Shaco,-2,0,8,2
18666,Tristana,Shen,0,1,0,1
18667,Tristana,Shyvana,-1,0,1,0
18668,Tristana,Singed,1,2,1,2
18669,Tristana,Sion,0,-2,0,2
18670,Tristana,Sivir,0,0,2,0
18671,Tristana,Skarner,1,1,1,1
18672,Tristana,Sona,1,-5,5,13
18673,Tristana,Soraka,1,0,1,4
18674,Tristana,Swain,0,0,2,0
18675,Tristana,Syndra,-2,3,2,5
18676,Tristana,Sylas,1,-5,3,17
18677,Tristana,Talon,-5,0,7,6
18678,Tristana,Taliyah,-1,1,3,1
18679,Tristana,Taric,0,0,0,0
18680,Tristana,Tahm Kench,0,0,0,0
18681,Tristana,Thresh,2,-4,6,18
18682,Tristana,Teemo,-2,0,2,2
18683,Tristana,Tristana,0,0,0,0
18684,Tristana,Trundle,-1,-4,7,4
18685,Tristana,Tryndamere,0,-2,0,4
18686,Tristana,Twisted Fate,0,0,0,0
18687,Tristana,Twitch,0,2,2,6
18688,Tristana,Udyr,0,0,0,0
18689,Tristana,Urgot,1,0,1,0
18690,Tristana,Varus,0,-7,0,9
18691,Tristana,Vayne,-2,0,2,6
18692,Tristana,Veigar,-2,-1,2,3
18693,Tristana,Vel Koz,0,0,0,0
18694,Tristana,Vi,1,0,1,0
18695,Tristana,Viktor,-3,1,3,3
18696,Tristana,Vladimir,5,1,9,5
18697,Tristana,Volibear,1,-1,1,1
18698,Tristana,Warwick,0,-1,2,1
18699,Tristana,Wukong,0,0,0,0
18700,Tristana,Xayah,0,2,0,4
18701,Tristana,Xerath,-1,2,7,4
18702,Tristana,Xin Zhao,0,0,0,0
18703,Tristana,Yasuo,-3,6,5,10
18704,Tristana,Yorick,0,0,0,0
18705,Tristana,Zac,-1,0,1,0
18706,Tristana,Zed,2,-3,6,5
18707,Tristana,Ziggs,-1,-3,1,9
18708,Tristana,Zilean,0,0,0,2
18709,Tristana,Zoe,1,-3,1,3
18710,Tristana,Zyra,2,-1,2,7
18711,Tristana,Yuumi,1,-3,3,11
18712,Tristana,Senna,0,-3,0,3
18713,Tristana,Qiana,0,0,0,0
18714,Tristana,Sett,0,-10,6,14
18715,Tristana,Aphelios,0,3,0,13
18716,Tristana,Viego,-5,-5,7,11
18717,Tristana,Rell,-1,1,5,3
18718,Tristana,Lillia,-1,0,1,0
18719,Tristana,Yone,-4,-4,4,8
18720,Trundle,Aatrox,3,0,3,2
18721,Trundle,Akali,1,0,5,10
18722,Trundle,Aurelion Sol,0,0,0,0
18723,Trundle,Ahri,-3,0,3,2
18724,Trundle,Akshan,2,2,2,4
18725,Trundle,Alistar,1,0,3,4
18726,Trundle,Amumu,1,-3,1,5
18727,Trundle,Anivia,2,0,4,4
18728,Trundle,Annie,-1,-2,1,2
18729,Trundle,Ashe,12,-8,16,14
18730,Trundle,Azir,-2,-3,2,3
18731,Trundle,Bard,1,1,3,3
18732,Trundle,Blitzcrank,0,4,0,4
18733,Trundle,Brand,2,3,2,3
18734,Trundle,Braum,-3,-3,5,3
18735,Trundle,Camille,4,-1,8,11
18736,Trundle,Caitlyn,0,0,2,2
18737,Trundle,Cassiopeia,4,1,4,1
18738,Trundle,Cho Gath,0,0,0,0
18739,Trundle,Corki,2,0,2,0
18740,Trundle,Darius,-3,1,9,5
18741,Trundle,Dr. Mundo,0,0,0,0
18742,Trundle,Diana,-2,6,8,8
18743,Trundle,Draven,1,-5,9,5
18744,Trundle,Ekko,3,-7,17,7
18745,Trundle,Elise,2,-1,2,3
18746,Trundle,Evelynn,0,1,2,1
18747,Trundle,Ezreal,2,3,14,21
18748,Trundle,Fiddlesticks,0,1,2,1
18749,Trundle,Fiora,1,-3,7,9
18750,Trundle,Fizz,0,0,0,0
18751,Trundle,Galio,-2,0,2,0
18752,Trundle,Gangplank,8,2,8,2
18753,Trundle,Garen,0,0,0,0
18754,Trundle,Gnar,2,0,4,10
18755,Trundle,Gragas,2,2,2,10
18756,Trundle,Graves,-3,-4,5,22
18757,Trundle,Gwen,1,2,1,4
18758,Trundle,Hecarim,2,0,2,0
18759,Trundle,Heimerdinger,0,1,0,3
18760,Trundle,Irelia,-2,-7,14,11
18761,Trundle,Ivern,1,1,1,1
18762,Trundle,Illaoi,-1,3,3,3
18763,Trundle,Janna,0,1,0,3
18764,Trundle,Jarvan IV,0,0,0,0
18765,Trundle,Jax,-3,6,3,8
18766,Trundle,Jayce,-7,0,13,4
18767,Trundle,Jhin,-10,-1,14,9
18768,Trundle,Jinx,4,2,4,4
18769,Trundle,Karma,-2,6,6,6
18770,Trundle,Kalista,-7,-2,7,4
18771,Trundle,Karthus,-2,-4,2,8
18772,Trundle,Kassadin,-1,-2,3,4
18773,Trundle,Kai Sa,0,0,0,0
18774,Trundle,Katarina,5,0,9,2
18775,Trundle,Kayn,1,2,15,2
18776,Trundle,Kayle,0,1,0,1
18777,Trundle,Kennen,-5,0,9,4
18778,Trundle,Kha Zix,0,0,0,0
18779,Trundle,Kog Maw,0,0,0,0
18780,Trundle,Kled,1,0,5,0
18781,Trundle,Kindred,1,0,5,6
18782,Trundle,LeBlanc,0,0,0,0
18783,Trundle,Lee Sin,0,0,0,0
18784,Trundle,Leona,-1,4,3,6
18785,Trundle,Lucian,-1,4,13,30
18786,Trundle,Lissandra,0,2,0,2
18787,Trundle,Lulu,0,2,0,10
18788,Trundle,Lux,0,0,12,8
18789,Trundle,Malphite,-2,4,2,4
18790,Trundle,Malzahar,-1,0,1,0
18791,Trundle,Maokai,0,0,0,0
18792,Trundle,Master Yi,0,0,0,0
18793,Trundle,Miss Fortune,0,0,0,0
18794,Trundle,Mordekaiser,1,1,1,1
18795,Trundle,Morgana,-1,1,1,5
18796,Trundle,Nami,-1,4,3,8
18797,Trundle,Nasus,0,0,0,0
18798,Trundle,Nautilus,0,-1,4,9
18799,Trundle,Neeko,0,0,0,0
18800,Trundle,Nidalee,3,2,5,4
18801,Trundle,Nocturne,0,0,0,0
18802,Trundle,Nunu and Willump,0,0,0,0
18803,Trundle,Olaf,-1,1,3,5
18804,Trundle,Orrn,0,0,0,0
18805,Trundle,Orianna,1,-1,1,1
18806,Trundle,Pantheon,1,-1,1,1
18807,Trundle,Poppy,-1,1,1,1
18808,Trundle,Pyke,2,-5,4,9
18809,Trundle,Quinn,1,0,5,2
18810,Trundle,Rammus,0,1,0,5
18811,Trundle,Rakan,-3,-7,3,19
18812,Trundle,Rek Sai,0,0,0,0
18813,Trundle,Renekton,-1,-4,5,10
18814,Trundle,Rengar,-2,5,6,5
18815,Trundle,Riven,-3,-1,5,5
18816,Trundle,Rumble,3,-2,3,4
18817,Trundle,Ryze,1,3,7,5
18818,Trundle,Samira,-1,2,3,2
18819,Trundle,Sejuani,0,0,0,0
18820,Trundle,Seraphine,3,-5,5,5
18821,Trundle,Shaco,-3,-3,3,9
18822,Trundle,Shen,-2,-3,6,7
18823,Trundle,Shyvana,0,0,0,0
18824,Trundle,Singed,1,-3,1,5
18825,Trundle,Sion,5,-1,5,5
18826,Trundle,Sivir,0,2,0,2
18827,Trundle,Skarner,0,6,0,6
18828,Trundle,Sona,-2,2,8,14
18829,Trundle,Soraka,0,1,0,1
18830,Trundle,Swain,-2,-1,2,3
18831,Trundle,Syndra,1,7,5,9
18832,Trundle,Sylas,4,0,16,6
18833,Trundle,Talon,0,-5,4,7
18834,Trundle,Taliyah,2,-2,4,4
18835,Trundle,Taric,0,0,0,0
18836,Trundle,Tahm Kench,0,0,0,0
18837,Trundle,Thresh,2,-1,6,17
18838,Trundle,Teemo,1,0,1,0
18839,Trundle,Tristana,-1,4,7,4
18840,Trundle,Trundle,-20,0,20,0
18841,Trundle,Tryndamere,0,1,0,3
18842,Trundle,Twisted Fate,0,0,0,0
18843,Trundle,Twitch,2,2,2,2
18844,Trundle,Udyr,2,-1,2,1
18845,Trundle,Urgot,2,0,2,0
18846,Trundle,Varus,1,1,11,11
18847,Trundle,Vayne,0,-1,8,5
18848,Trundle,Veigar,-1,-1,7,1
18849,Trundle,Vel Koz,0,0,0,0
18850,Trundle,Vi,0,0,0,2
18851,Trundle,Viktor,2,3,4,5
18852,Trundle,Vladimir,-2,1,2,11
18853,Trundle,Volibear,-2,-2,2,6
18854,Trundle,Warwick,1,2,1,2
18855,Trundle,Wukong,0,0,0,0
18856,Trundle,Xayah,-1,4,3,20
18857,Trundle,Xerath,0,0,0,6
18858,Trundle,Xin Zhao,0,0,0,0
18859,Trundle,Yasuo,-3,2,5,6
18860,Trundle,Yorick,0,2,0,2
18861,Trundle,Zac,0,4,0,4
18862,Trundle,Zed,-2,5,6,5
18863,Trundle,Ziggs,0,-4,8,6
18864,Trundle,Zilean,0,-2,0,2
18865,Trundle,Zoe,0,0,0,2
18866,Trundle,Zyra,0,-1,0,1
18867,Trundle,Yuumi,1,0,3,4
18868,Trundle,Senna,0,1,6,7
18869,Trundle,Qiana,0,0,0,0
18870,Trundle,Sett,-7,1,11,7
18871,Trundle,Aphelios,4,12,14,18
18872,Trundle,Viego,5,1,7,17
18873,Trundle,Rell,1,2,1,4
18874,Trundle,Lillia,1,1,3,1
18875,Trundle,Yone,10,-3,18,9
18876,Tryndamere,Aatrox,1,-5,1,5
18877,Tryndamere,Akali,-1,24,1,26
18878,Tryndamere,Aurelion Sol,0,0,0,0
18879,Tryndamere,Ahri,-3,0,3,0
18880,Tryndamere,Akshan,0,1,0,1
18881,Tryndamere,Alistar,-1,0,1,2
18882,Tryndamere,Amumu,0,2,0,2
18883,Tryndamere,Anivia,1,0,1,0
18884,Tryndamere,Annie,0,1,0,1
18885,Tryndamere,Ashe,-2,2,4,4
18886,Tryndamere,Azir,0,-1,0,1
18887,Tryndamere,Bard,2,0,2,2
18888,Tryndamere,Blitzcrank,0,1,0,1
18889,Tryndamere,Brand,-1,2,1,2
18890,Tryndamere,Braum,0,-10,0,10
18891,Tryndamere,Camille,-1,-3,1,3
18892,Tryndamere,Caitlyn,0,1,2,5
18893,Tryndamere,Cassiopeia,-4,0,4,0
18894,Tryndamere,Cho Gath,0,0,0,0
18895,Tryndamere,Corki,0,-1,0,1
18896,Tryndamere,Darius,0,-1,0,3
18897,Tryndamere,Dr. Mundo,0,0,0,0
18898,Tryndamere,Diana,-7,3,9,3
18899,Tryndamere,Draven,4,-2,4,2
18900,Tryndamere,Ekko,-3,1,5,7
18901,Tryndamere,Elise,0,0,0,0
18902,Tryndamere,Evelynn,0,-2,2,2
18903,Tryndamere,Ezreal,0,-9,12,15
18904,Tryndamere,Fiddlesticks,0,1,0,1
18905,Tryndamere,Fiora,0,-6,0,6
18906,Tryndamere,Fizz,0,0,0,0
18907,Tryndamere,Galio,-2,0,2,0
18908,Tryndamere,Gangplank,1,-2,3,2
18909,Tryndamere,Garen,0,0,0,0
18910,Tryndamere,Gnar,0,0,0,0
18911,Tryndamere,Gragas,0,-3,0,5
18912,Tryndamere,Graves,0,1,4,9
18913,Tryndamere,Gwen,0,1,2,1
18914,Tryndamere,Hecarim,2,-1,2,1
18915,Tryndamere,Heimerdinger,0,-1,0,1
18916,Tryndamere,Irelia,-4,-3,4,3
18917,Tryndamere,Ivern,0,-1,0,1
18918,Tryndamere,Illaoi,0,0,0,0
18919,Tryndamere,Janna,0,0,0,6
18920,Tryndamere,Jarvan IV,0,0,0,0
18921,Tryndamere,Jax,0,-6,0,6
18922,Tryndamere,Jayce,0,3,0,7
18923,Tryndamere,Jhin,1,-1,1,1
18924,Tryndamere,Jinx,-3,0,3,0
18925,Tryndamere,Karma,0,-4,2,6
18926,Tryndamere,Kalista,-1,0,1,0
18927,Tryndamere,Karthus,1,0,5,2
18928,Tryndamere,Kassadin,-1,1,1,1
18929,Tryndamere,Kai Sa,0,0,0,0
18930,Tryndamere,Katarina,2,0,2,4
18931,Tryndamere,Kayn,0,-4,2,6
18932,Tryndamere,Kayle,-1,0,1,0
18933,Tryndamere,Kennen,0,-2,2,2
18934,Tryndamere,Kha Zix,0,0,0,0
18935,Tryndamere,Kog Maw,0,0,0,0
18936,Tryndamere,Kled,-1,0,1,2
18937,Tryndamere,Kindred,-1,0,1,2
18938,Tryndamere,LeBlanc,0,0,0,0
18939,Tryndamere,Lee Sin,0,0,0,0
18940,Tryndamere,Leona,-3,0,7,6
18941,Tryndamere,Lucian,-8,-6,10,16
18942,Tryndamere,Lissandra,1,-1,1,3
18943,Tryndamere,Lulu,-3,1,9,1
18944,Tryndamere,Lux,0,-6,0,6
18945,Tryndamere,Malphite,0,2,0,2
18946,Tryndamere,Malzahar,0,0,0,0
18947,Tryndamere,Maokai,0,0,0,0
18948,Tryndamere,Master Yi,0,0,0,0
18949,Tryndamere,Miss Fortune,0,0,0,0
18950,Tryndamere,Mordekaiser,2,0,2,2
18951,Tryndamere,Morgana,-1,0,1,0
18952,Tryndamere,Nami,-1,-2,5,4
18953,Tryndamere,Nasus,0,-1,0,1
18954,Tryndamere,Nautilus,0,1,2,3
18955,Tryndamere,Neeko,0,0,0,0
18956,Tryndamere,Nidalee,1,-4,3,10
18957,Tryndamere,Nocturne,0,2,0,2
18958,Tryndamere,Nunu and Willump,0,0,0,0
18959,Tryndamere,Olaf,1,0,1,0
18960,Tryndamere,Orrn,0,0,0,0
18961,Tryndamere,Orianna,-1,1,1,1
18962,Tryndamere,Pantheon,1,-1,3,1
18963,Tryndamere,Poppy,0,-1,0,1
18964,Tryndamere,Pyke,0,1,0,1
18965,Tryndamere,Quinn,1,2,1,2
18966,Tryndamere,Rammus,0,0,0,0
18967,Tryndamere,Rakan,-1,2,5,4
18968,Tryndamere,Rek Sai,0,0,0,0
18969,Tryndamere,Renekton,0,1,0,3
18970,Tryndamere,Rengar,-1,1,1,3
18971,Tryndamere,Riven,-1,-1,1,5
18972,Tryndamere,Rumble,0,-1,0,1
18973,Tryndamere,Ryze,-3,-1,3,5
18974,Tryndamere,Samira,-3,0,3,2
18975,Tryndamere,Sejuani,0,0,0,0
18976,Tryndamere,Seraphine,-1,1,3,1
18977,Tryndamere,Shaco,-7,0,9,2
18978,Tryndamere,Shen,1,-1,1,1
18979,Tryndamere,Shyvana,0,0,0,0
18980,Tryndamere,Singed,0,-1,0,1
18981,Tryndamere,Sion,0,0,0,0
18982,Tryndamere,Sivir,-1,0,1,0
18983,Tryndamere,Skarner,-1,0,1,0
18984,Tryndamere,Sona,0,-1,12,3
18985,Tryndamere,Soraka,0,2,0,2
18986,Tryndamere,Swain,-2,0,2,0
18987,Tryndamere,Syndra,-1,2,1,2
18988,Tryndamere,Sylas,1,0,5,4
18989,Tryndamere,Talon,0,2,2,4
18990,Tryndamere,Taliyah,0,0,0,0
18991,Tryndamere,Taric,1,-1,1,3
18992,Tryndamere,Tahm Kench,0,0,0,0
18993,Tryndamere,Thresh,-2,-1,10,3
18994,Tryndamere,Teemo,0,2,0,2
18995,Tryndamere,Tristana,0,2,0,4
18996,Tryndamere,Trundle,0,-1,0,3
18997,Tryndamere,Tryndamere,0,0,40,0
18998,Tryndamere,Twisted Fate,0,0,0,0
18999,Tryndamere,Twitch,0,-5,4,7
19000,Tryndamere,Udyr,0,0,0,0
19001,Tryndamere,Urgot,0,-1,0,1
19002,Tryndamere,Varus,-1,0,1,8
19003,Tryndamere,Vayne,2,0,2,2
19004,Tryndamere,Veigar,0,0,0,2
19005,Tryndamere,Vel Koz,0,0,0,0
19006,Tryndamere,Vi,0,0,0,0
19007,Tryndamere,Viktor,0,-2,0,2
19008,Tryndamere,Vladimir,0,-2,0,4
19009,Tryndamere,Volibear,0,0,0,0
19010,Tryndamere,Warwick,0,0,0,0
19011,Tryndamere,Wukong,0,0,0,0
19012,Tryndamere,Xayah,0,4,0,6
19013,Tryndamere,Xerath,0,0,0,0
19014,Tryndamere,Xin Zhao,0,0,0,0
19015,Tryndamere,Yasuo,-2,-3,4,5
19016,Tryndamere,Yorick,0,1,0,1
19017,Tryndamere,Zac,0,0,0,0
19018,Tryndamere,Zed,-5,4,7,4
19019,Tryndamere,Ziggs,-1,0,3,2
19020,Tryndamere,Zilean,0,1,0,1
19021,Tryndamere,Zoe,-1,-1,1,1
19022,Tryndamere,Zyra,0,-2,0,2
19023,Tryndamere,Yuumi,2,-1,6,5
19024,Tryndamere,Senna,-2,-2,8,2
19025,Tryndamere,Qiana,0,0,0,0
19026,Tryndamere,Sett,-2,-5,2,5
19027,Tryndamere,Aphelios,3,-1,11,3
19028,Tryndamere,Viego,0,-3,4,3
19029,Tryndamere,Rell,-2,1,2,1
19030,Tryndamere,Lillia,-1,2,1,2
19031,Tryndamere,Yone,-1,0,3,8
19032,Twisted Fate,Aatrox,0,0,0,0
19033,Twisted Fate,Akali,0,0,0,0
19034,Twisted Fate,Aurelion Sol,0,0,0,0
19035,Twisted Fate,Ahri,0,0,0,0
19036,Twisted Fate,Akshan,0,0,0,0
19037,Twisted Fate,Alistar,0,0,0,0
19038,Twisted Fate,Amumu,0,0,0,0
19039,Twisted Fate,Anivia,0,0,0,0
19040,Twisted Fate,Annie,0,0,0,0
19041,Twisted Fate,Ashe,0,0,0,0
19042,Twisted Fate,Azir,0,0,0,0
19043,Twisted Fate,Bard,0,0,0,0
19044,Twisted Fate,Blitzcrank,0,0,0,0
19045,Twisted Fate,Brand,0,0,0,0
19046,Twisted Fate,Braum,0,0,0,0
19047,Twisted Fate,Camille,0,0,0,0
19048,Twisted Fate,Caitlyn,0,0,0,0
19049,Twisted Fate,Cassiopeia,0,0,0,0
19050,Twisted Fate,Cho Gath,0,0,0,0
19051,Twisted Fate,Corki,0,0,0,0
19052,Twisted Fate,Darius,0,0,0,0
19053,Twisted Fate,Dr. Mundo,0,0,0,0
19054,Twisted Fate,Diana,0,0,0,0
19055,Twisted Fate,Draven,0,0,0,0
19056,Twisted Fate,Ekko,0,0,0,0
19057,Twisted Fate,Elise,0,0,0,0
19058,Twisted Fate,Evelynn,0,0,0,0
